1,0.000001
1,0.000001
1,0.000001
10,0.000001
10,0.000002
10,0.000001
100,0.000019
100,0.000020
100,0.000019
1000,0.001570
1000,0.001560
1000,0.001579
10000,0.186458
10000,0.137956
10000,0.166855
100000,13.337807
100000,12.563995
100000,12.395546
1000000,1777.077378
1000000,1784.896977
1000000,1789.594237
