1,0.000001
1,0.000001
1,0.000001
10,0.000001
10,0.000001
10,0.000002
100,0.000003
100,0.000003
100,0.000003
1000,0.000029
1000,0.000029
1000,0.000030
10000,0.000304
10000,0.000304
10000,0.000304
100000,0.003029
100000,0.003055
100000,0.002985
1000000,0.028298
1000000,0.027150
1000000,0.027285
