1,0.000002
1,0.000001
1,0.000002
10,0.000002
10,0.000001
10,0.000001
100,0.000011
100,0.000010
100,0.000010
1000,0.000683
1000,0.000684
1000,0.000684
10000,0.085925
10000,0.087813
10000,0.117381
100000,8.039606
100000,7.739132
100000,7.736186
1000000,1340.817387
1000000,1326.654888
1000000,1328.837928
