1,0.000002
1,0.000001
1,0.000001
10,0.000001
10,0.000001
10,0.000000
100,0.000003
100,0.000001
100,0.000002
1000,0.000011
1000,0.000010
1000,0.000010
10000,0.000101
10000,0.000103
10000,0.000100
100000,0.001036
100000,0.001029
100000,0.000984
1000000,0.009882
1000000,0.009439
1000000,0.009488
